ed	margin	winning_party
57062		Democratic
57073		Democratic
57076		Democratic
57077		Democratic
57080		Democratic
57081		Democratic
57082		Democratic
57083		Democratic
57085		Democratic
57088		Democratic
57089		Democratic
57090		Democratic
57091		Democratic
57092		Democratic
57093		Democratic
57094		Democratic
57096		Democratic
58002		Democratic
58003		Democratic
58004		Democratic
58005		Democratic
58006		Democratic
58008		Democratic
58009		Democratic
58010		Democratic
58011		Democratic
58012		Democratic
58013		Democratic
58014		Democratic
58016		Democratic
58017		Democratic
58019		Democratic
58020		Democratic
58022		Democratic
58023		Democratic
58025		Democratic
58026		Democratic
58027		Democratic
58029		Democratic
58032		Democratic
58034		Democratic
58035		Democratic
58036		Democratic
58039		Democratic
58041		Democratic
58042		Democratic
58043		Democratic
58044		Democratic
58045		Democratic
58046		Democratic
58048		Democratic
58049		Democratic
58051		Democratic
58052		Democratic
58053		Democratic
58054		Democratic
58055		Democratic
58056		Democratic
58057		Democratic
58058		Democratic
58060		Democratic
58062		Democratic
58063		Democratic
58064		Democratic
58065		Democratic
58066		Democratic
58068		Democratic
58069		Democratic
58070		Democratic
58071		Democratic
58072		Democratic
58073		Democratic
58074		Democratic
58075		Democratic
58077		Democratic
58078		Democratic
59077		Conservative
59078		Conservative
59079		Conservative
59080		Conservative
59081		Conservative
23020		Conservative
23072		Conservative
23073		Conservative
23075		Conservative
23076		Conservative
23077		Conservative
24001		Democratic
24008		Democratic
24009		Democratic
24010		Democratic
24012		Democratic
24013		Democratic
24014		Democratic
24015		Democratic
24016		Democratic
24022		Democratic
24023		Democratic
24029		Democratic
24030		Democratic
24031		Democratic
24036		Democratic
24038		Democratic
24039		Democratic
24042		Democratic
24044		Democratic
24046		Democratic
24047		Democratic
24050		Democratic
24055		Democratic
24056		Democratic
24057		Democratic
24058		Democratic
24059		Democratic
24060		Democratic
24063		Democratic
24064		Democratic
24066		Democratic
24067		Democratic
24068		Democratic
24069		Democratic
24070		Democratic
24071		Democratic
24072		Democratic
24073		Democratic
24074		Democratic
24075		Democratic
24076		Democratic
24077		Democratic
24078		Democratic
24079		Democratic
24080		Democratic
24082		Democratic
25067		Democratic
26077		Democratic
26078		Democratic
27058		Conservative
27069		Conservative
27070		Conservative
27071		Conservative
27072		Conservative
27073		Conservative
27074		Conservative
27076		Conservative
27077		Conservative
28003		Democratic
28004		Democratic
28005		Democratic
28006		Democratic
28007		Democratic
28013		Democratic
28026		Democratic
28027		Democratic
28033		Democratic
28034		Democratic
28051		Democratic
28054		Democratic
28055		Democratic
28059		Democratic
28064		Democratic
28069		Democratic
28073		Democratic
28079		Democratic
29002		Democratic
29003		Democratic
29005		Democratic
29007		Democratic
29008		Democratic
29009		Democratic
29010		Democratic
29011		Democratic
29012		Democratic
29013		Democratic
29014		Democratic
29015		Democratic
29016		Democratic
29017		Democratic
29018		Democratic
29019		Democratic
29020		Democratic
29023		Democratic
29024		Democratic
29025		Democratic
29026		Democratic
29027		Democratic
29028		Democratic
29029		Democratic
29031		Democratic
29032		Democratic
29033		Democratic
29034		Democratic
29035		Democratic
29036		Democratic
29037		Democratic
29038		Democratic
29039		Democratic
29040		Democratic
29042		Democratic
29043		Democratic
29044		Democratic
29045		Democratic
29046		Democratic
29047		Democratic
29049		Democratic
29050		Democratic
29051		Democratic
29052		Democratic
29053		Democratic
29056		Democratic
29058		Democratic
29063		Democratic
29065		Democratic
29067		Democratic
29069		Democratic
29071		Democratic
30001		Democratic
30003		Democratic
30019		Democratic
30022		Democratic
30024		Democratic
30028		Democratic
30029		Democratic
30033		Democratic
30034		Democratic
30038		Democratic
30041		Democratic
30044		Democratic
30047		Democratic
30054		Democratic
30055		Democratic
30063		Democratic
30070		Democratic
30071		Democratic
31003		Democratic
31004		Democratic
31005		Democratic
31006		Democratic
31007		Democratic
31008		Democratic
31009		Democratic
31011		Democratic
31013		Democratic
31014		Democratic
31016		Democratic
31017		Democratic
31019		Democratic
31020		Democratic
31021		Democratic
31023		Democratic
31025		Democratic
31028		Democratic
31029		Democratic
31030		Democratic
31032		Democratic
31033		Democratic
31034		Democratic
31035		Democratic
31036		Democratic
31037		Democratic
31040		Democratic
31041		Democratic
31042		Democratic
31044		Democratic
31047		Democratic
31050		Democratic
31053		Democratic
31055		Democratic
31056		Democratic
31057		Democratic
31060		Democratic
31061		Democratic
31062		Democratic
31071		Democratic
31072		Democratic
31073		Democratic
31074		Democratic
31077		Democratic
32001		Democratic
32002		Democratic
32006		Democratic
32007		Democratic
32008		Democratic
32009		Democratic
32010		Democratic
32011		Democratic
32013		Democratic
32014		Democratic
32015		Democratic
32016		Democratic
32017		Democratic
32018		Democratic
32019		Democratic
32021		Democratic
32023		Democratic
32025		Democratic
32026		Democratic
32029		Democratic
32031		Democratic
32034		Democratic
32036		Democratic
32037		Democratic
32038		Democratic
32039		Democratic
32041		Democratic
32043		Democratic
32044		Democratic
32045		Democratic
32046		Democratic
32047		Democratic
32048		Democratic
32050		Democratic
32051		Democratic
32052		Democratic
32054		Democratic
32055		Democratic
32056		Democratic
32057		Democratic
32060		Democratic
32061		Democratic
32062		Democratic
32066		Democratic
32069		Democratic
32072		Democratic
32073		Democratic
32075		Democratic
32077		Democratic
32078		Democratic
33002		Democratic
33010		Democratic
33013		Democratic
33016		Democratic
33024		Democratic
33026		Democratic
33027		Democratic
33028		Democratic
33029		Democratic
33031		Democratic
33035		Democratic
33037		Democratic
33039		Democratic
33040		Democratic
33041		Democratic
33042		Democratic
33043		Democratic
33044		Democratic
33046		Democratic
33047		Democratic
33048		Democratic
33053		Democratic
33054		Democratic
33056		Democratic
33060		Democratic
33063		Democratic
33065		Democratic
33068		Democratic
33069		Democratic
33071		Democratic
33073		Democratic
34002		Democratic
34003		Democratic
34004		Democratic
34005		Democratic
34007		Democratic
34008		Democratic
34010		Democratic
34011		Democratic
34012		Democratic
34013		Democratic
34014		Democratic
34018		Democratic
34020		Democratic
34022		Democratic
34023		Democratic
34028		Democratic
34029		Democratic
34030		Democratic
34031		Democratic
34032		Democratic
34033		Democratic
34034		Democratic
34035		Democratic
34036		Democratic
34037		Democratic
34040		Democratic
34041		Democratic
34042		Democratic
34044		Democratic
34046		Democratic
34047		Democratic
34053		Democratic
34056		Democratic
34057		Democratic
34059		Democratic
34061		Democratic
35004		Democratic
35010		Democratic
35011		Democratic
35012		Democratic
35013		Democratic
35014		Democratic
35015		Democratic
35016		Democratic
35018		Democratic
35020		Democratic
35022		Democratic
35023		Democratic
35025		Democratic
35026		Democratic
35027		Democratic
35028		Democratic
35029		Democratic
35032		Democratic
35033		Democratic
35034		Democratic
35035		Democratic
35036		Democratic
35037		Democratic
35038		Democratic
35039		Democratic
35040		Democratic
35041		Democratic
35042		Democratic
35043		Democratic
35044		Democratic
35045		Democratic
35046		Democratic
35047		Democratic
35048		Democratic
35049		Democratic
35050		Democratic
35052		Democratic
35053		Democratic
35054		Democratic
35055		Democratic
35056		Democratic
35059		Democratic
35061		Democratic
36003		Democratic
36006		Democratic
36009		Democratic
36012		Democratic
36017		Democratic
36022		Democratic
36023		Democratic
36026		Democratic
36036		Democratic
36043		Democratic
36044		Democratic
36047		Democratic
36050		Democratic
36051		Democratic
36052		Democratic
36058		Democratic
36062		Democratic
36063		Democratic
36065		Democratic
36066		Democratic
36068		Democratic
36071		Democratic
37040		Democratic
37066		Democratic
37069		Democratic
37070		Democratic
37071		Democratic
37073		Democratic
38001		Democratic
38002		Democratic
38003		Democratic
38004		Democratic
38005		Democratic
38006		Democratic
38011		Democratic
38012		Democratic
38013		Democratic
38014		Democratic
38020		Democratic
38021		Democratic
38024		Democratic
38025		Democratic
38026		Democratic
38027		Democratic
38030		Democratic
38032		Democratic
38033		Democratic
38034		Democratic
38036		Democratic
38037		Democratic
38040		Democratic
38042		Democratic
38044		Democratic
38045		Democratic
38046		Democratic
38050		Democratic
38052		Democratic
38053		Democratic
38054		Democratic
38055		Democratic
38058		Democratic
38059		Democratic
38060		Democratic
38061		Democratic
39001		Democratic
39002		Democratic
39003		Democratic
39004		Democratic
39005		Democratic
39006		Democratic
39009		Democratic
39011		Democratic
39012		Democratic
39014		Democratic
39016		Democratic
39017		Democratic
39020		Democratic
39021		Democratic
39022		Democratic
39024		Democratic
39027		Democratic
39028		Democratic
39029		Democratic
39030		Democratic
39031		Democratic
39034		Democratic
39036		Democratic
39037		Democratic
39038		Democratic
39039		Democratic
39040		Democratic
39041		Democratic
39042		Democratic
39043		Democratic
39047		Democratic
39048		Democratic
39050		Democratic
39051		Democratic
40010		Democratic
40054		Democratic
61066		Democratic
61067		Democratic
61068		Democratic
62074		Conservative
62075		Conservative
63076		Conservative
63077		Conservative
63078		Conservative
63079		Conservative
46037		Conservative
64092		Conservative
64093		Conservative
64094		Conservative
64095		Conservative
64097		Conservative
64056		Conservative
66014		Democratic
66016		Democratic
66017		Democratic
66023		Democratic
66033		Democratic
66035		Democratic
66052		Democratic
66070		Democratic
66088		Democratic
66093		Democratic
66094		Democratic
66095		Democratic
67102		Democratic
67103		Democratic
68095		Democratic
68099		Democratic
68100		Democratic
68101		Democratic
68102		Democratic
68103		Democratic
68104		Democratic
68105		Democratic
68106		Democratic
69103		Democratic
69104		Democratic
69105		Democratic
69106		Democratic
69107		Democratic
70094		Democratic
70095		Democratic
70096		Democratic
70097		Democratic
71094		Democratic
71095		Democratic
71096		Democratic
72001		Democratic
72002		Democratic
72006		Democratic
72007		Democratic
72008		Democratic
72014		Democratic
72015		Democratic
72016		Democratic
72017		Democratic
72020		Democratic
72024		Democratic
72025		Democratic
72028		Democratic
72033		Democratic
72045		Democratic
72051		Democratic
72052		Democratic
72055		Democratic
72056		Democratic
72062		Democratic
72072		Democratic
72073		Democratic
72076		Democratic
72077		Democratic
72080		Democratic
72082		Democratic
72083		Democratic
72084		Democratic
72085		Democratic
74093		Democratic
74094		Democratic
74095		Democratic
74096		Democratic
74097		Democratic
75102		Democratic
75103		Democratic
75105		Democratic
76090		Democratic
76091		Democratic
76092		Democratic
76095		Democratic
76096		Democratic
76097		Democratic
77070		Conservative
77073		Conservative
78055		Conservative
78056		Conservative
78057		Conservative
79080		Conservative
79081		Conservative
80088		Conservative
80089		Conservative
80092		Conservative
81016		Conservative
81102		Conservative
81103		Conservative
81105		Conservative
81106		Conservative
82026		Conservative
82111		Conservative
82117		Conservative
83002		Democratic
83003		Democratic
83004		Democratic
83007		Democratic
83008		Democratic
83010		Democratic
83013		Democratic
83016		Democratic
83017		Democratic
83019		Democratic
83020		Democratic
83021		Democratic
83023		Democratic
83025		Democratic
83026		Democratic
83027		Democratic
83028		Democratic
83033		Democratic
83034		Democratic
83035		Democratic
83036		Democratic
83037		Democratic
83041		Democratic
83044		Democratic
83045		Democratic
83046		Democratic
83047		Democratic
83048		Democratic
83050		Democratic
83051		Democratic
83052		Democratic
83054		Democratic
83055		Democratic
83056		Democratic
83057		Democratic
83058		Democratic
83060		Democratic
83061		Democratic
83062		Democratic
83064		Democratic
83066		Democratic
83067		Democratic
83068		Democratic
83069		Democratic
83070		Democratic
83072		Democratic
83075		Democratic
83077		Democratic
83078		Democratic
83080		Democratic
83084		Democratic
83085		Democratic
83086		Democratic
84053		Democratic
85035		Conservative
85071		Conservative
85072		Conservative
85073		Conservative
85076		Conservative
85077		Conservative
85079		Conservative
87043		Conservative
87090		Conservative
87091		Conservative
87092		Conservative
87093		Conservative
87094		Conservative
87095		Conservative
41092		Conservative
43005		Democratic
43010		Democratic
43023		Democratic
43030		Democratic
43032		Democratic
43033		Democratic
43047		Democratic
43052		Democratic
43069		Democratic
43070		Democratic
43071		Democratic
43072		Democratic
43078		Democratic
43079		Democratic
44082		Conservative
44083		Conservative
45076		Conservative
45077		Conservative
46075		Conservative
46077		Conservative
47069		Conservative
47070		Conservative
49065		Conservative
50004		Democratic
50013		Democratic
50014		Democratic
50024		Democratic
50047		Democratic
50055		Democratic
50056		Democratic
50058		Democratic
50061		Democratic
50062		Democratic
50063		Democratic
50070		Democratic
50071		Democratic
50075		Democratic
50081		Democratic
50082		Democratic
50084		Democratic
50087		Democratic
50088		Democratic
50095		Democratic
50096		Democratic
50097		Democratic
51075		Conservative
51076		Conservative
51077		Conservative
51078		Conservative
52102		Conservative
52109		Conservative
52111		Conservative
52112		Conservative
52114		Conservative
53010		Democratic
53012		Democratic
53014		Democratic
53018		Democratic
53019		Democratic
53026		Democratic
53034		Democratic
53039		Democratic
53040		Democratic
53041		Democratic
53042		Democratic
53044		Democratic
53050		Democratic
53061		Democratic
53062		Democratic
53073		Democratic
53074		Democratic
53079		Democratic
53080		Democratic
53081		Democratic
53082		Democratic
55107		Democratic
56002		Democratic
56004		Democratic
56007		Democratic
56008		Democratic
56009		Democratic
56010		Democratic
56011		Democratic
56017		Democratic
56021		Democratic
56023		Democratic
56024		Democratic
56025		Democratic
56027		Democratic
56028		Democratic
56029		Democratic
56031		Democratic
56033		Democratic
56044		Democratic
56055		Democratic
56056		Democratic
56057		Democratic
56058		Democratic
56059		Democratic
56060		Democratic
56063		Democratic
56064		Democratic
56065		Democratic
56066		Democratic
56069		Democratic
56071		Democratic
56073		Democratic
56074		Democratic
56075		Democratic
56076		Democratic
56079		Democratic
56080		Democratic
56081		Democratic
56082		Democratic
56083		Democratic
56084		Democratic
57001		Democratic
57003		Democratic
57005		Democratic
57006		Democratic
57007		Democratic
57012		Democratic
57013		Democratic
57015		Democratic
57017		Democratic
57018		Democratic
57020		Democratic
57030		Democratic
57031		Democratic
57032		Democratic
57033		Democratic
57037		Democratic
57039		Democratic
57044		Democratic
57046		Democratic
57051		Democratic
57054		Democratic
57057		Democratic
57058		Democratic
57062		Democratic
57065		Democratic
57068		Democratic
57072		Democratic
57073		Democratic
57074		Democratic
57075		Democratic
57077		Democratic
57081		Democratic
57082		Democratic
57086		Democratic
57089		Democratic
57091		Democratic
57092		Democratic
57096		Democratic
58002		Democratic
58003		Democratic
58007		Democratic
58008		Democratic
58009		Democratic
58010		Democratic
58013		Democratic
58014		Democratic
58015		Democratic
58016		Democratic
58017		Democratic
58018		Democratic
58019		Democratic
58020		Democratic
58022		Democratic
58023		Democratic
58024		Democratic
58026		Democratic
58028		Democratic
58029		Democratic
58035		Democratic
58036		Democratic
58039		Democratic
58040		Democratic
58042		Democratic
58043		Democratic
58044		Democratic
58045		Democratic
58047		Democratic
58048		Democratic
58049		Democratic
58053		Democratic
58054		Democratic
58055		Democratic
58056		Democratic
58057		Democratic
58059		Democratic
58062		Democratic
58063		Democratic
58064		Democratic
58065		Democratic
58067		Democratic
58068		Democratic
58069		Democratic
58070		Democratic
58071		Democratic
58072		Democratic
58073		Democratic
58074		Democratic
58075		Democratic
58076		Democratic
58077		Democratic
58078		Democratic
58080		Democratic
58082		Democratic
60025		Conservative
23020		Conservative
23022		Conservative
23072		Conservative
23073		Conservative
23075		Conservative
23076		Conservative
23077		Conservative
23078		Conservative
24080		Democratic
24082		Democratic
25067		Democratic
26077		Democratic
26078		Democratic
27058		Conservative
27069		Conservative
27070		Conservative
27071		Conservative
27072		Conservative
27073		Conservative
27074		Conservative
27076		Conservative
27077		Conservative
28013		Democratic
28024		Democratic
28034		Democratic
28049		Democratic
28051		Democratic
28054		Democratic
28055		Democratic
28058		Democratic
28059		Democratic
28079		Democratic
29002		Democratic
29004		Democratic
29005		Democratic
29007		Democratic
29008		Democratic
29009		Democratic
29011		Democratic
29012		Democratic
29013		Democratic
29015		Democratic
29016		Democratic
29017		Democratic
29019		Democratic
29020		Democratic
29021		Democratic
29023		Democratic
29026		Democratic
29027		Democratic
29028		Democratic
29029		Democratic
29030		Democratic
29032		Democratic
29035		Democratic
29036		Democratic
29038		Democratic
29040		Democratic
29042		Democratic
29044		Democratic
29045		Democratic
29047		Democratic
29048		Democratic
29050		Democratic
29051		Democratic
29052		Democratic
29053		Democratic
29054		Democratic
29055		Democratic
29057		Democratic
